order_id,order_line,order_date,region,sales_channel,payment_method,customer_id,customer_segment,category,product,unit_price,quantity,discount_pct,unit_cost,shipping_fee,tax_rate,is_return,gross_sales,discount_amount,net_sales,cogs,gross_profit,tax_amount,total_revenue,profit_margin_pct
103160,1,2024-11-23,New Brunswick,Marketplace,Credit Card,1564,Consumer,Home & Kitchen,Air Fryer,197.77,3,0.0,136.64,0.0,0.15,0,593.31,0.0,593.31,409.92,183.39,89.0,682.31,0.3091
103160,2,2024-11-23,New Brunswick,Marketplace,Credit Card,1564,Consumer,Electronics,Tablet,533.6,1,0.1,347.79,0.0,0.15,1,533.6,53.36,480.24,347.79,132.45,72.04,552.28,0.2758
103161,1,2024-10-02,New Brunswick,Marketplace,Debit Card,2175,Consumer,Beauty,Moisturizer,18.76,3,0.0,11.71,0.0,0.15,0,56.28,0.0,56.28,35.13,21.15,8.44,64.72,0.3758
103162,1,2024-08-13,Nova Scotia,Web,Credit Card,3925,Small Business,Home & Kitchen,Coffee Maker,167.74,2,0.0,123.42,4.99,0.15,0,335.48,0.0,335.48,246.84,88.64,50.32,390.79,0.2642
103162,2,2024-08-13,Nova Scotia,Web,Credit Card,3925,Small Business,Fashion,Jeans,44.83,4,0.05,31.15,14.99,0.15,0,179.32,8.97,170.35,124.6,45.75,25.55,210.89,0.2686
103163,1,2024-08-27,Ontario,Retail Store,Credit Card,4489,Consumer,Electronics,Smartphone,575.77,1,0.0,366.09,4.99,0.13,0,575.77,0.0,575.77,366.09,209.68,74.85,655.61,0.3642
103163,2,2024-08-27,Ontario,Retail Store,Credit Card,4489,Consumer,Sports & Outdoors,Camping Tent,580.37,1,0.0,403.17,14.99,0.13,0,580.37,0.0,580.37,403.17,177.2,75.45,670.81,0.3053
103163,3,2024-08-27,Ontario,Retail Store,Credit Card,4489,Consumer,Home & Kitchen,Blender,283.84,4,0.05,156.69,14.99,0.13,0,1135.36,56.77,1078.59,626.76,451.83,140.22,1233.8,0.4189
103164,1,2024-10-23,Ontario,Retail Store,Debit Card,4676,Small Business,Electronics,Smartwatch,1381.47,3,0.0,1007.96,4.99,0.13,0,4144.41,0.0,4144.41,3023.88,1120.53,538.77,4688.17,0.2704
103165,1,2024-07-19,Quebec,Retail Store,Debit Card,4122,Small Business,Sports & Outdoors,Bicycle Helmet,559.67,2,0.0,330.14,0.0,0.099,0,1119.34,0.0,1119.34,660.28,459.06,110.81,1230.15,0.4101
103165,2,2024-07-19,Quebec,Retail Store,Debit Card,4122,Small Business,Fashion,Jeans,149.96,1,0.05,97.15,4.99,0.099,0,149.96,7.5,142.46,97.15,45.31,14.1,161.55,0.3181
103166,1,2025-02-19,British Columbia,Web,Credit Card,4268,Consumer,Fashion,Jeans,187.41,3,0.0,139.7,0.0,0.05,0,562.23,0.0,562.23,419.1,143.13,28.11,590.34,0.2546
103166,2,2025-02-19,British Columbia,Web,Credit Card,4268,Consumer,Electronics,Smartphone,819.16,1,0.0,598.08,14.99,0.05,0,819.16,0.0,819.16,598.08,221.08,40.96,875.11,0.2699
103167,1,2024-03-16,New Brunswick,Mobile App,Gift Card,3357,Consumer,Home & Kitchen,Coffee Maker,74.98,3,0.0,55.04,9.99,0.15,0,224.94,0.0,224.94,165.12,59.82,33.74,268.67,0.2659
103167,2,2024-03-16,New Brunswick,Mobile App,Gift Card,3357,Consumer,Fashion,Sneakers,138.23,2,0.0,77.25,9.99,0.15,0,276.46,0.0,276.46,154.5,121.96,41.47,327.92,0.4411
103167,3,2024-03-16,New Brunswick,Mobile App,Gift Card,3357,Consumer,Beauty,Serum,25.47,2,0.0,16.26,4.99,0.15,0,50.94,0.0,50.94,32.52,18.42,7.64,63.57,0.3616
103168,1,2024-10-19,New Brunswick,Marketplace,Credit Card,1224,Consumer,Fashion,T-Shirt,52.1,1,0.15,37.72,0.0,0.15,0,52.1,7.82,44.28,37.72,6.56,6.64,50.92,0.1481
103169,1,2024-09-23,Ontario,Mobile App,Debit Card,3555,Consumer,Fashion,Jacket,241.76,1,0.0,176.49,4.99,0.13,0,241.76,0.0,241.76,176.49,65.27,31.43,278.18,0.27
103169,2,2024-09-23,Ontario,Mobile App,Debit Card,3555,Consumer,Sports & Outdoors,Camping Tent,631.6,1,0.0,458.05,9.99,0.13,0,631.6,0.0,631.6,458.05,173.55,82.11,723.7,0.2748
103169,3,2024-09-23,Ontario,Mobile App,Debit Card,3555,Consumer,Sports & Outdoors,Treadmill,740.66,1,0.0,533.8,4.99,0.13,0,740.66,0.0,740.66,533.8,206.86,96.29,841.94,0.2793
103169,4,2024-09-23,Ontario,Mobile App,Debit Card,3555,Consumer,Electronics,Smartphone,1446.17,1,0.1,883.32,0.0,0.13,0,1446.17,144.62,1301.55,883.32,418.23,169.2,1470.75,0.3213
103170,1,2025-04-05,Ontario,Marketplace,PayPal,2740,Small Business,Electronics,Smartphone,700.66,2,0.0,508.35,9.99,0.13,0,1401.32,0.0,1401.32,1016.7,384.62,182.17,1593.48,0.2745
103170,2,2025-04-05,Ontario,Marketplace,PayPal,2740,Small Business,Fashion,Handbag,171.85,1,0.0,96.46,4.99,0.13,0,171.85,0.0,171.85,96.46,75.39,22.34,199.18,0.4387
103171,1,2025-06-05,Ontario,Retail Store,Credit Card,2547,Small Business,Home & Kitchen,Blender,328.36,1,0.0,239.93,0.0,0.13,0,328.36,0.0,328.36,239.93,88.43,42.69,371.05,0.2693
103171,2,2025-06-05,Ontario,Retail Store,Credit Card,2547,Small Business,Beauty,Perfume,144.82,1,0.0,86.24,14.99,0.13,0,144.82,0.0,144.82,86.24,58.58,18.83,178.64,0.4045
103172,1,2024-12-02,New Brunswick,Web,Credit Card,3333,Consumer,Beauty,Conditioner,19.57,1,0.0,11.99,9.99,0.15,0,19.57,0.0,19.57,11.99,7.58,2.94,32.5,0.3873
103173,1,2024-09-18,Ontario,Web,Debit Card,2881,Consumer,Sports & Outdoors,Treadmill,268.02,1,0.05,184.22,0.0,0.13,0,268.02,13.4,254.62,184.22,70.4,33.1,287.72,0.2765
103174,1,2024-07-29,Manitoba,Web,Credit Card,1984,Enterprise,Beauty,Serum,112.88,1,0.2,83.55,0.0,0.05,1,112.88,22.58,90.3,83.55,6.75,4.51,94.81,0.0748
103175,1,2025-04-26,British Columbia,Retail Store,Gift Card,2579,Small Business,Fashion,Jacket,54.18,2,0.0,40.57,4.99,0.05,0,108.36,0.0,108.36,81.14,27.22,5.42,118.77,0.2512
103175,2,2025-04-26,British Columbia,Retail Store,Gift Card,2579,Small Business,Fashion,Sneakers,239.17,1,0.0,132.55,9.99,0.05,0,239.17,0.0,239.17,132.55,106.62,11.96,261.12,0.4458
103176,1,2024-06-15,Saskatchewan,Web,Credit Card,1053,Consumer,Beauty,Serum,101.2,1,0.05,75.9,4.99,0.05,0,101.2,5.06,96.14,75.9,20.24,4.81,105.94,0.2105
103177,1,2025-01-12,Ontario,Web,Credit Card,2509,Consumer,Electronics,Tablet,869.54,1,0.0,531.4,4.99,0.13,0,869.54,0.0,869.54,531.4,338.14,113.04,987.57,0.3889
103178,1,2025-02-04,Alberta,Mobile App,Credit Card,3099,Consumer,Electronics,Camera,574.06,1,0.0,409.1,0.0,0.05,0,574.06,0.0,574.06,409.1,164.96,28.7,602.76,0.2874
103179,1,2024-06-28,Quebec,Mobile App,Credit Card,1420,Consumer,Beauty,Serum,42.61,2,0.0,28.96,0.0,0.099,0,85.22,0.0,85.22,57.92,27.3,8.44,93.66,0.3203
103180,1,2024-03-06,Nova Scotia,Retail Store,Credit Card,3635,Small Business,Fashion,T-Shirt,227.23,1,0.0,142.29,0.0,0.15,0,227.23,0.0,227.23,142.29,84.94,34.08,261.31,0.3738
103181,1,2025-03-27,Manitoba,Mobile App,Credit Card,3437,Small Business,Fashion,Handbag,167.94,1,0.0,101.8,9.99,0.05,0,167.94,0.0,167.94,101.8,66.14,8.4,186.33,0.3938
103182,1,2024-05-12,Manitoba,Retail Store,Credit Card,4026,Consumer,Beauty,Perfume,174.21,1,0.0,122.95,9.99,0.05,0,174.21,0.0,174.21,122.95,51.26,8.71,192.91,0.2942
103182,2,2024-05-12,Manitoba,Retail Store,Credit Card,4026,Consumer,Fashion,T-Shirt,222.75,1,0.0,139.93,4.99,0.05,0,222.75,0.0,222.75,139.93,82.82,11.14,238.88,0.3718
103183,1,2024-01-04,Manitoba,Marketplace,Credit Card,2787,Consumer,Beauty,Perfume,99.3,2,0.05,61.35,9.99,0.05,0,198.6,9.93,188.67,122.7,65.97,9.43,208.09,0.3497
103184,1,2025-01-23,Quebec,Mobile App,PayPal,1301,Small Business,Beauty,Moisturizer,79.62,1,0.1,56.63,14.99,0.099,0,79.62,7.96,71.66,56.63,15.03,7.09,93.74,0.2097
103185,1,2025-05-12,Ontario,Web,Credit Card,3120,Consumer,Home & Kitchen,Blender,150.15,1,0.0,88.85,4.99,0.13,0,150.15,0.0,150.15,88.85,61.3,19.52,174.66,0.4083
103185,2,2025-05-12,Ontario,Web,Credit Card,3120,Consumer,Home & Kitchen,Microwave,208.0,2,0.0,145.44,0.0,0.13,0,416.0,0.0,416.0,290.88,125.12,54.08,470.08,0.3008
103186,1,2024-08-30,Ontario,Web,Debit Card,2828,Consumer,Home & Kitchen,Blender,131.14,1,0.0,74.16,4.99,0.13,0,131.14,0.0,131.14,74.16,56.98,17.05,153.18,0.4345
103187,1,2025-01-11,Quebec,Web,Gift Card,1635,Consumer,Beauty,Conditioner,55.13,1,0.05,39.9,9.99,0.099,0,55.13,2.76,52.37,39.9,12.47,5.18,67.54,0.2381
103187,2,2025-01-11,Quebec,Web,Gift Card,1635,Consumer,Sports & Outdoors,Treadmill,51.58,1,0.1,32.12,9.99,0.099,1,51.58,5.16,46.42,32.12,14.3,4.6,61.01,0.3081
103187,3,2025-01-11,Quebec,Web,Gift Card,1635,Consumer,Electronics,Laptop,684.21,2,0.0,428.83,9.99,0.099,0,1368.42,0.0,1368.42,857.66,510.76,135.47,1513.88,0.3732
103188,1,2024-12-25,British Columbia,Web,PayPal,4204,Consumer,Beauty,Serum,177.26,1,0.0,104.99,4.99,0.05,0,177.26,0.0,177.26,104.99,72.27,8.86,191.11,0.4077
103189,1,2024-05-12,Nova Scotia,Mobile App,Debit Card,3512,Small Business,Home & Kitchen,Blender,235.81,2,0.1,146.6,14.99,0.15,0,471.62,47.16,424.46,293.2,131.26,63.67,503.12,0.3092
103190,1,2024-11-27,Ontario,Mobile App,Credit Card,1515,Consumer,Beauty,Shampoo,63.06,1,0.0,36.28,9.99,0.13,0,63.06,0.0,63.06,36.28,26.78,8.2,81.25,0.4247
103191,1,2024-07-27,Nova Scotia,Retail Store,Debit Card,1158,Consumer,Electronics,Smartphone,899.56,1,0.0,519.02,9.99,0.15,0,899.56,0.0,899.56,519.02,380.54,134.93,1044.48,0.423
103192,1,2025-05-13,Alberta,Web,PayPal,3189,Consumer,Electronics,Smartwatch,1146.46,5,0.05,747.01,4.99,0.05,0,5732.3,286.62,5445.68,3735.05,1710.63,272.28,5722.95,0.3141
103192,2,2025-05-13,Alberta,Web,PayPal,3189,Consumer,Sports & Outdoors,Yoga Mat,829.24,1,0.05,600.73,0.0,0.05,0,829.24,41.46,787.78,600.73,187.05,39.39,827.17,0.2374
103192,3,2025-05-13,Alberta,Web,PayPal,3189,Consumer,Beauty,Serum,111.77,1,0.2,79.03,0.0,0.05,0,111.77,22.35,89.42,79.03,10.39,4.47,93.89,0.1162
103192,4,2025-05-13,Alberta,Web,PayPal,3189,Consumer,Fashion,T-Shirt,183.79,1,0.0,113.7,9.99,0.05,0,183.79,0.0,183.79,113.7,70.09,9.19,202.97,0.3814
103193,1,2025-04-06,New Brunswick,Mobile App,Credit Card,4937,Consumer,Home & Kitchen,Vacuum Cleaner,148.16,1,0.0,96.31,4.99,0.15,0,148.16,0.0,148.16,96.31,51.85,22.22,175.37,0.35
103193,2,2025-04-06,New Brunswick,Mobile App,Credit Card,4937,Consumer,Electronics,Smartwatch,205.06,1,0.05,113.31,9.99,0.15,0,205.06,10.25,194.81,113.31,81.5,29.22,234.02,0.4184
103194,1,2025-06-22,Quebec,Mobile App,Credit Card,1763,Consumer,Sports & Outdoors,Bicycle Helmet,659.73,1,0.0,474.43,0.0,0.099,0,659.73,0.0,659.73,474.43,185.3,65.31,725.04,0.2809
103194,2,2025-06-22,Quebec,Mobile App,Credit Card,1763,Consumer,Fashion,Jeans,224.53,1,0.0,142.37,4.99,0.099,0,224.53,0.0,224.53,142.37,82.16,22.23,251.75,0.3659
103194,3,2025-06-22,Quebec,Mobile App,Credit Card,1763,Consumer,Beauty,Conditioner,99.5,1,0.1,65.83,0.0,0.099,0,99.5,9.95,89.55,65.83,23.72,8.87,98.42,0.2649
103194,4,2025-06-22,Quebec,Mobile App,Credit Card,1763,Consumer,Sports & Outdoors,Bicycle Helmet,745.63,2,0.0,556.91,4.99,0.099,1,1491.26,0.0,1491.26,1113.82,377.44,147.63,1643.88,0.2531
103195,1,2025-05-15,Ontario,Web,PayPal,3287,Small Business,Sports & Outdoors,Bicycle Helmet,608.05,1,0.1,369.88,4.99,0.13,0,608.05,60.8,547.25,369.88,177.37,71.14,623.38,0.3241
103195,2,2025-05-15,Ontario,Web,PayPal,3287,Small Business,Beauty,Perfume,146.38,2,0.0,83.94,0.0,0.13,0,292.76,0.0,292.76,167.88,124.88,38.06,330.82,0.4266
103196,1,2024-03-05,Ontario,Web,PayPal,2353,Consumer,Home & Kitchen,Blender,74.52,1,0.0,46.62,0.0,0.13,0,74.52,0.0,74.52,46.62,27.9,9.69,84.21,0.3744
103197,1,2025-06-04,British Columbia,Web,PayPal,3370,Consumer,Electronics,Laptop,906.58,1,0.0,583.0,0.0,0.05,0,906.58,0.0,906.58,583.0,323.58,45.33,951.91,0.3569
103197,2,2025-06-04,British Columbia,Web,PayPal,3370,Consumer,Electronics,Laptop,995.67,1,0.1,699.44,9.99,0.05,0,995.67,99.57,896.1,699.44,196.66,44.81,950.9,0.2195
103198,1,2025-06-11,Quebec,Web,PayPal,3019,Consumer,Home & Kitchen,Vacuum Cleaner,351.29,3,0.05,262.71,4.99,0.099,0,1053.87,52.69,1001.18,788.13,213.05,99.12,1105.29,0.2128
103199,1,2024-11-01,Ontario,Web,Credit Card,1772,Consumer,Home & Kitchen,Air Fryer,137.99,1,0.0,78.36,9.99,0.13,0,137.99,0.0,137.99,78.36,59.63,17.94,165.92,0.4321
103199,2,2024-11-01,Ontario,Web,Credit Card,1772,Consumer,Beauty,Perfume,145.54,3,0.0,84.88,4.99,0.13,0,436.62,0.0,436.62,254.64,181.98,56.76,498.37,0.4168
103199,3,2024-11-01,Ontario,Web,Credit Card,1772,Consumer,Home & Kitchen,Microwave,74.04,2,0.0,40.72,0.0,0.13,0,148.08,0.0,148.08,81.44,66.64,19.25,167.33,0.45
103200,1,2024-06-05,Alberta,Web,Credit Card,4530,Consumer,Sports & Outdoors,Yoga Mat,675.99,1,0.0,448.87,9.99,0.05,0,675.99,0.0,675.99,448.87,227.12,33.8,719.78,0.336
103200,2,2024-06-05,Alberta,Web,Credit Card,4530,Consumer,Home & Kitchen,Microwave,217.67,2,0.0,131.72,14.99,0.05,0,435.34,0.0,435.34,263.44,171.9,21.77,472.1,0.3949
103201,1,2025-02-22,Quebec,Web,Credit Card,4156,Small Business,Fashion,T-Shirt,221.07,2,0.05,131.13,4.99,0.099,0,442.14,22.11,420.03,262.26,157.77,41.58,466.6,0.3756
103201,2,2025-02-22,Quebec,Web,Credit Card,4156,Small Business,Beauty,Shampoo,137.02,1,0.0,93.96,0.0,0.099,0,137.02,0.0,137.02,93.96,43.06,13.56,150.58,0.3143
103202,1,2024-01-13,Quebec,Marketplace,PayPal,1190,Small Business,Sports & Outdoors,Camping Tent,622.8,1,0.2,465.98,9.99,0.099,0,622.8,124.56,498.24,465.98,32.26,49.33,557.56,0.0647
103203,1,2024-12-02,Ontario,Web,Gift Card,1509,Small Business,Home & Kitchen,Coffee Maker,177.49,1,0.0,110.7,0.0,0.13,0,177.49,0.0,177.49,110.7,66.79,23.07,200.56,0.3763
103204,1,2024-12-07,Quebec,Web,Credit Card,1797,Consumer,Fashion,T-Shirt,19.47,1,0.0,13.49,9.99,0.099,0,19.47,0.0,19.47,13.49,5.98,1.93,31.39,0.3071
103204,2,2024-12-07,Quebec,Web,Credit Card,1797,Consumer,Sports & Outdoors,Camping Tent,637.06,1,0.05,363.84,0.0,0.099,0,637.06,31.85,605.21,363.84,241.37,59.92,665.13,0.3988
103205,1,2025-03-18,Ontario,Mobile App,Credit Card,4423,Small Business,Home & Kitchen,Microwave,211.64,1,0.0,151.15,0.0,0.13,0,211.64,0.0,211.64,151.15,60.49,27.51,239.15,0.2858
103205,2,2025-03-18,Ontario,Mobile App,Credit Card,4423,Small Business,Home & Kitchen,Blender,280.46,5,0.1,165.56,4.99,0.13,0,1402.3,140.23,1262.07,827.8,434.27,164.07,1431.13,0.3441
103205,3,2025-03-18,Ontario,Mobile App,Credit Card,4423,Small Business,Sports & Outdoors,Dumbbells,97.56,2,0.1,72.65,0.0,0.13,0,195.12,19.51,175.61,145.3,30.31,22.83,198.44,0.1726
103206,1,2025-06-17,Quebec,Mobile App,Credit Card,1661,Small Business,Sports & Outdoors,Bicycle Helmet,586.46,1,0.05,350.62,9.99,0.099,0,586.46,29.32,557.14,350.62,206.52,55.16,622.29,0.3707
103206,2,2025-06-17,Quebec,Mobile App,Credit Card,1661,Small Business,Beauty,Perfume,145.2,2,0.0,101.0,0.0,0.099,0,290.4,0.0,290.4,202.0,88.4,28.75,319.15,0.3044
103206,3,2025-06-17,Quebec,Mobile App,Credit Card,1661,Small Business,Home & Kitchen,Coffee Maker,289.22,2,0.2,169.6,4.99,0.099,0,578.44,115.69,462.75,339.2,123.55,45.81,513.55,0.267
103207,1,2025-03-27,Manitoba,Web,PayPal,4341,Consumer,Home & Kitchen,Vacuum Cleaner,229.46,1,0.0,167.79,4.99,0.05,0,229.46,0.0,229.46,167.79,61.67,11.47,245.92,0.2688
103208,1,2024-05-31,Ontario,Web,Credit Card,3569,Consumer,Fashion,Jacket,23.06,1,0.0,14.01,0.0,0.13,0,23.06,0.0,23.06,14.01,9.05,3.0,26.06,0.3925
103209,1,2025-05-19,Manitoba,Web,Debit Card,2229,Consumer,Electronics,Smartwatch,493.18,1,0.0,296.31,0.0,0.05,0,493.18,0.0,493.18,296.31,196.87,24.66,517.84,0.3992
103209,2,2025-05-19,Manitoba,Web,Debit Card,2229,Consumer,Home & Kitchen,Blender,372.91,1,0.0,227.35,4.99,0.05,0,372.91,0.0,372.91,227.35,145.56,18.65,396.55,0.3903
103210,1,2024-08-23,Quebec,Marketplace,PayPal,1789,Consumer,Sports & Outdoors,Treadmill,839.65,2,0.0,583.47,4.99,0.099,1,1679.3,0.0,1679.3,1166.94,512.36,166.25,1850.54,0.3051
103211,1,2024-03-03,Ontario,Retail Store,Credit Card,2045,Consumer,Beauty,Moisturizer,139.33,3,0.05,82.77,4.99,0.13,0,417.99,20.9,397.09,248.31,148.78,51.62,453.7,0.3747
103212,1,2025-02-12,Ontario,Mobile App,Credit Card,1182,Consumer,Beauty,Conditioner,173.65,2,0.0,122.55,9.99,0.13,0,347.3,0.0,347.3,245.1,102.2,45.15,402.44,0.2943
103213,1,2025-03-17,Ontario,Mobile App,BNPL,2738,Consumer,Electronics,Tablet,332.83,3,0.15,247.47,0.0,0.13,0,998.49,149.77,848.72,742.41,106.31,110.33,959.05,0.1253
103213,2,2025-03-17,Ontario,Mobile App,BNPL,2738,Consumer,Electronics,Tablet,939.64,1,0.0,638.3,0.0,0.13,0,939.64,0.0,939.64,638.3,301.34,122.15,1061.79,0.3207
103214,1,2024-09-27,Alberta,Web,PayPal,4615,Consumer,Sports & Outdoors,Yoga Mat,799.14,1,0.1,480.35,0.0,0.05,0,799.14,79.91,719.23,480.35,238.88,35.96,755.19,0.3321
103215,1,2024-05-15,Quebec,Web,Credit Card,4037,Consumer,Home & Kitchen,Air Fryer,255.09,1,0.0,143.68,0.0,0.099,0,255.09,0.0,255.09,143.68,111.41,25.25,280.34,0.4367
103215,2,2024-05-15,Quebec,Web,Credit Card,4037,Consumer,Sports & Outdoors,Treadmill,653.91,1,0.2,413.59,9.99,0.099,0,653.91,130.78,523.13,413.59,109.54,51.79,584.91,0.2094
103215,3,2024-05-15,Quebec,Web,Credit Card,4037,Consumer,Electronics,Headphones,723.04,2,0.1,417.23,4.99,0.099,0,1446.08,144.61,1301.47,834.46,467.01,128.85,1435.31,0.3588
103216,1,2025-05-16,Ontario,Web,Debit Card,4064,Small Business,Home & Kitchen,Coffee Maker,35.06,1,0.0,20.18,4.99,0.13,1,35.06,0.0,35.06,20.18,14.88,4.56,44.61,0.4244
103217,1,2024-01-03,Ontario,Web,Debit Card,4015,Consumer,Electronics,Smartphone,593.82,2,0.0,363.54,4.99,0.13,0,1187.64,0.0,1187.64,727.08,460.56,154.39,1347.02,0.3878
103218,1,2024-08-13,British Columbia,Retail Store,Debit Card,2923,Consumer,Home & Kitchen,Microwave,183.55,2,0.1,124.63,4.99,0.05,0,367.1,36.71,330.39,249.26,81.13,16.52,351.9,0.2456
103219,1,2025-06-28,Quebec,Web,Credit Card,3636,Consumer,Sports & Outdoors,Bicycle Helmet,708.26,5,0.0,496.75,0.0,0.099,0,3541.3,0.0,3541.3,2483.75,1057.55,350.59,3891.89,0.2986
103220,1,2024-03-14,Nova Scotia,Retail Store,Credit Card,4813,Enterprise,Fashion,T-Shirt,33.24,1,0.15,20.75,0.0,0.15,0,33.24,4.99,28.25,20.75,7.5,4.24,32.49,0.2655
103221,1,2024-03-23,Ontario,Mobile App,Debit Card,1041,Small Business,Beauty,Shampoo,20.33,1,0.0,14.4,0.0,0.13,0,20.33,0.0,20.33,14.4,5.93,2.64,22.97,0.2917
103222,1,2025-04-08,Ontario,Web,Credit Card,3434,Consumer,Beauty,Shampoo,172.36,1,0.0,113.45,0.0,0.13,0,172.36,0.0,172.36,113.45,58.91,22.41,194.77,0.3418
103223,1,2024-03-19,British Columbia,Marketplace,Debit Card,2232,Small Business,Beauty,Shampoo,98.27,5,0.0,56.57,9.99,0.05,0,491.35,0.0,491.35,282.85,208.5,24.57,525.91,0.4243
103223,2,2024-03-19,British Columbia,Marketplace,Debit Card,2232,Small Business,Beauty,Moisturizer,34.26,2,0.0,24.89,9.99,0.05,0,68.52,0.0,68.52,49.78,18.74,3.43,81.94,0.2735
103223,3,2024-03-19,British Columbia,Marketplace,Debit Card,2232,Small Business,Electronics,Laptop,496.02,2,0.0,279.74,0.0,0.05,0,992.04,0.0,992.04,559.48,432.56,49.6,1041.64,0.436
103224,1,2025-03-04,British Columbia,Web,PayPal,2030,Consumer,Sports & Outdoors,Camping Tent,1089.55,2,0.0,790.44,0.0,0.05,0,2179.1,0.0,2179.1,1580.88,598.22,108.96,2288.06,0.2745
103225,1,2024-09-19,Alberta,Retail Store,Debit Card,4550,Consumer,Home & Kitchen,Vacuum Cleaner,228.45,2,0.0,161.99,4.99,0.05,0,456.9,0.0,456.9,323.98,132.92,22.84,484.73,0.2909
103225,2,2024-09-19,Alberta,Retail Store,Debit Card,4550,Consumer,Beauty,Perfume,161.21,2,0.15,107.01,9.99,0.05,0,322.42,48.36,274.06,214.02,60.04,13.7,297.75,0.2191
103226,1,2024-02-20,Ontario,Web,Credit Card,1323,Consumer,Beauty,Conditioner,16.23,1,0.0,10.4,9.99,0.13,0,16.23,0.0,16.23,10.4,5.83,2.11,28.33,0.3592
103226,2,2024-02-20,Ontario,Web,Credit Card,1323,Consumer,Fashion,Handbag,80.97,1,0.0,50.46,0.0,0.13,0,80.97,0.0,80.97,50.46,30.51,10.53,91.5,0.3768
103227,1,2024-07-08,Ontario,Web,Credit Card,2692,Consumer,Home & Kitchen,Vacuum Cleaner,199.98,1,0.1,145.67,4.99,0.13,0,199.98,20.0,179.98,145.67,34.31,23.4,208.37,0.1906
103228,1,2024-04-25,Alberta,Retail Store,PayPal,3533,Small Business,Electronics,Camera,1164.18,2,0.0,829.74,9.99,0.05,0,2328.36,0.0,2328.36,1659.48,668.88,116.42,2454.77,0.2873
103228,2,2024-04-25,Alberta,Retail Store,PayPal,3533,Small Business,Beauty,Serum,166.48,1,0.0,92.2,14.99,0.05,0,166.48,0.0,166.48,92.2,74.28,8.32,189.79,0.4462
103229,1,2024-01-21,Alberta,Web,Credit Card,4951,Small Business,Home & Kitchen,Air Fryer,304.93,1,0.0,187.56,9.99,0.05,0,304.93,0.0,304.93,187.56,117.37,15.25,330.17,0.3849
103230,1,2024-04-15,British Columbia,Marketplace,Credit Card,1321,Small Business,Fashion,Handbag,199.98,1,0.0,115.22,4.99,0.05,0,199.98,0.0,199.98,115.22,84.76,10.0,214.97,0.4238
103230,2,2024-04-15,British Columbia,Marketplace,Credit Card,1321,Small Business,Sports & Outdoors,Treadmill,553.56,1,0.1,345.0,9.99,0.05,0,553.56,55.36,498.2,345.0,153.2,24.91,533.1,0.3075
103231,1,2024-01-19,Ontario,Web,Credit Card,2020,Consumer,Sports & Outdoors,Dumbbells,938.82,1,0.05,600.85,9.99,0.13,0,938.82,46.94,891.88,600.85,291.03,115.94,1017.81,0.3263
103231,2,2024-01-19,Ontario,Web,Credit Card,2020,Consumer,Beauty,Conditioner,50.99,1,0.0,28.57,9.99,0.13,0,50.99,0.0,50.99,28.57,22.42,6.63,67.61,0.4397
103231,3,2024-01-19,Ontario,Web,Credit Card,2020,Consumer,Fashion,Jeans,96.18,1,0.0,54.31,9.99,0.13,0,96.18,0.0,96.18,54.31,41.87,12.5,118.67,0.4353
103232,1,2025-06-24,Ontario,Web,Credit Card,3532,Consumer,Fashion,Sneakers,76.45,1,0.1,48.02,4.99,0.13,0,76.45,7.64,68.81,48.02,20.79,8.95,82.75,0.3021
103232,2,2025-06-24,Ontario,Web,Credit Card,3532,Consumer,Fashion,Handbag,152.51,1,0.0,85.91,4.99,0.13,0,152.51,0.0,152.51,85.91,66.6,19.83,177.33,0.4367
103233,1,2024-09-12,Ontario,Web,Debit Card,4633,Consumer,Sports & Outdoors,Yoga Mat,841.51,1,0.0,472.61,0.0,0.13,0,841.51,0.0,841.51,472.61,368.9,109.4,950.91,0.4384
103234,1,2024-03-28,New Brunswick,Marketplace,Debit Card,1256,Consumer,Fashion,Handbag,25.37,2,0.0,17.81,4.99,0.15,0,50.74,0.0,50.74,35.62,15.12,7.61,63.34,0.298
103234,2,2024-03-28,New Brunswick,Marketplace,Debit Card,1256,Consumer,Home & Kitchen,Vacuum Cleaner,297.79,1,0.0,167.46,4.99,0.15,0,297.79,0.0,297.79,167.46,130.33,44.67,347.45,0.4377
103235,1,2024-11-21,Quebec,Retail Store,Credit Card,1084,Small Business,Electronics,Tablet,1119.69,1,0.0,698.92,14.99,0.099,0,1119.69,0.0,1119.69,698.92,420.77,110.85,1245.53,0.3758
103236,1,2025-04-19,Ontario,Mobile App,Credit Card,4498,Consumer,Fashion,Sneakers,163.47,1,0.0,103.33,9.99,0.13,0,163.47,0.0,163.47,103.33,60.14,21.25,194.71,0.3679
103237,1,2025-06-22,Ontario,Retail Store,Credit Card,2006,Consumer,Electronics,Camera,1343.08,3,0.0,772.45,14.99,0.13,0,4029.24,0.0,4029.24,2317.35,1711.89,523.8,4568.03,0.4249
103237,2,2025-06-22,Ontario,Retail Store,Credit Card,2006,Consumer,Electronics,Smartphone,771.51,1,0.0,516.39,0.0,0.13,0,771.51,0.0,771.51,516.39,255.12,100.3,871.81,0.3307
103238,1,2024-05-02,Saskatchewan,Retail Store,Credit Card,2953,Consumer,Home & Kitchen,Blender,119.37,1,0.0,74.89,0.0,0.05,0,119.37,0.0,119.37,74.89,44.48,5.97,125.34,0.3726
